"","cowcode","year","expend_security_p","expenddefence_p","exp_public_order_p","wagessalaries_p","subpentrans_p","pensions_p","total_welfare_p","education_p","health_p","social_protection_p","housing_p","owelfarespend_p"
"4480",591,1986,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4481",591,1987,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4482",591,1988,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4483",591,1989,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4484",591,1990,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4485",591,1991,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4486",591,1992,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4487",591,1993,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4488",591,1994,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4489",591,1995,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4490",591,1996,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4491",591,1997,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4492",591,1998,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4493",591,1999,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4494",591,2000,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4495",591,2001,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4496",591,2002,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4497",591,2003,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4498",591,2004,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4499",591,2005,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4500",591,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4501",600,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4502",600,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4503",600,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4504",600,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4505",600,1960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4506",600,1961,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4507",600,1962,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4508",600,1963,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4509",600,1964,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4510",600,1965,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4511",600,1966,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4512",600,1967,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4513",600,1968,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4514",600,1969,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4515",600,1970,NA,NA,NA,0.997227991856037,NA,0.00277200814396317,NA,NA,NA,NA,NA,NA
"4516",600,1971,NA,NA,NA,0.997621957227319,NA,0.00237804277268145,NA,NA,NA,NA,NA,NA
"4517",600,1972,NA,NA,NA,0.997507298357033,NA,0.00249270164296673,NA,NA,NA,NA,NA,NA
"4518",600,1973,NA,NA,NA,0.997653863756303,NA,0.00234613624369652,NA,NA,NA,NA,NA,NA
"4519",600,1974,0.161473266371691,0.0883725995381057,0.0731006668335852,0.296895653060947,NA,0.000595442531110996,0.18978118583228,0.144904063140474,0.0348259128386234,0.0033011843484219,0.00675002550476043,NA
"4520",600,1975,0.144518885840895,0.0827530421326581,0.0617658437082366,0.288299219244566,NA,NA,0.211331504536822,0.162481536189069,0.0340877118942112,0.00254097207568404,0.0122212843778575,NA
"4521",600,1976,0.161064425770308,0.0987061491263172,0.0623582766439909,0.276110444177671,NA,NA,0.200880352140856,0.153794851273843,0.0318794184340403,0.0025343470721622,0.012671735360811,NA
"4522",600,1977,0.159122085048011,0.0928212162780064,0.0663008687700046,0.292066758116141,NA,NA,0.194844535893919,0.151806127114769,0.0342935528120713,0.0025148605395519,0.00622999542752629,NA
"4523",600,1978,0.171425561057844,0.103203034453693,0.0682225266041513,0.294068064482141,NA,NA,0.181540406701085,0.144136550416184,0.0316615741228532,0.00189653355810768,0.00384574860394058,NA
"4524",600,1979,0.157261714876924,0.0953140492305039,0.0619476656464198,0.286718110100444,NA,NA,0.199379230072854,0.163598741216537,0.0286243910850541,0.00189679699961202,0.00525930077165151,NA
"4525",600,1980,0.190780527604025,0.125985858036443,0.0647946695675823,0.268969268425347,NA,NA,0.174734838183302,0.144241229262986,0.0254623334239869,0.000985858036442752,0.00404541745988578,NA
"4526",600,1981,0.18910403299725,0.127606553620532,0.0614974793767186,0.26724335472044,NA,NA,0.17727428964253,0.146854949587534,0.0243755728689276,0.000973877176901925,0.0050698900091659,NA
"4527",600,1982,0.171766380206908,0.107586622146806,0.0641797580601018,0.285182549674312,NA,NA,0.185642344955936,0.156193551918551,0.0213750068421917,0.00106738190377142,0.00700640429142263,NA
"4528",600,1983,0.170875164790589,0.107291349761687,0.0635838150289017,0.2895243890072,NA,NA,0.184362640705811,0.151074941689484,0.0251749315485245,0.00111550552682284,0.00699726194097962,NA
"4529",600,1984,0.167101512296468,0.102985939991303,0.064115572305165,0.291684785234575,NA,NA,0.187056095086244,0.154853360390395,0.025341836981205,0.00181185679083925,0.00504904092380538,NA
"4530",600,1985,0.1585603575334,0.102410497789188,0.0561498597442115,0.300670375124804,NA,NA,0.191104454904198,0.155065848904103,0.0276470308562735,0.00173536823087529,0.00665620691294632,NA
"4531",600,1986,0.171915718874366,0.110199793943557,0.0617159249308095,0.286802286822488,NA,NA,0.18468313771439,0.153047413183572,0.0254742328437809,0.00537362881557948,0.000787862871457142,NA
"4532",600,1987,0.17888518630718,0.110913359588004,0.067971826719176,0.291426840351409,NA,NA,0.175401393517116,0.14240003029385,0.0261852468948803,0.00244244168433808,0.00437367464404726,NA
"4533",600,1988,0.173516136695286,0.108120948858045,0.0653951878372417,0.291987647198561,NA,NA,0.180490039705433,0.151118200020362,0.0250449655546883,0.00215495299826925,0.00217192113211389,NA
"4534",600,1989,0.160918116065482,0.107485247882045,0.0534328681834374,0.30484612882742,NA,NA,0.186658819520808,0.156968730156272,0.0253999721219818,0.00227670481825081,0.00201341242430344,NA
"4535",600,1990,0.157727941071505,0.104138413441635,0.0535895276298697,0.309760031976703,NA,NA,0.187392042940144,0.156514539407003,0.0259810709340338,0.0022269489372029,0.00266948366190347,NA
"4536",600,1991,0.16213268556273,0.109236927881815,0.0528957576809151,0.308624685513156,NA,0.00663056006543805,0.180239691647973,0.14823949335085,0.02512176682737,0.00211930050689702,0.00475913096285647,NA
"4537",600,1992,0.160678839657794,0.103079619719781,0.0575992199380129,0.305071563722474,NA,0.00638443590606754,0.183593160527935,0.15155490034476,0.0247948274461096,0.00264663888469709,0.00459679385236863,NA
"4538",600,1993,0.155809478509037,0.10143345152642,0.054376026982617,0.297814148577359,NA,0.00809694715904177,0.191234973622762,0.158587736746519,0.0255340309608233,0.00274582720747211,0.00436737870794776,NA
"4539",600,1994,0.164375870953512,0.107702487292851,0.0566733836606615,0.293111572277863,NA,0.00816064643548177,0.184988019689815,0.148084654175063,NA,NA,0.0044011348712242,0.0325022306435281
"4540",600,1995,0.159386227689107,0.102227958812141,0.0571582688769662,0.303389618270611,NA,0.0072242503636206,0.185306837993778,0.149705732201855,NA,NA,0.00328462583199283,0.0323164799599295
"4541",600,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4542",600,1997,0.158130752891197,0.102113251393402,0.0560175014977942,0.310288484232312,NA,0.0178645994081444,0.177792705288575,0.145358653619215,NA,NA,0.00256894391895572,0.0298651077504039
"4543",600,1998,0.154610881714011,0.100119397044923,0.0544914846690878,0.311543372634861,NA,0.0213588047029169,0.1789380296171,0.148707361159478,NA,NA,0.00214748851632589,0.0280831799412965
"4544",600,1999,0.147991640447374,0.0950478071484892,0.0529438332988846,0.308400125546395,NA,0.0254537660090791,0.185081413774889,0.153013496237436,NA,NA,0.00421039738496046,0.0278575201524929
"4545",600,2000,0.1469411938972,0.0909791142053029,0.0559620796918975,0.312042660346615,NA,NA,0.197037475929492,0.155384387498148,NA,NA,0.00508813509109762,0.0365649533402459
"4546",600,2001,0.141877208186121,0.0896140257316179,0.052263182454503,0.31996533564429,NA,NA,0.198140123991734,0.158496100259983,0.0267382174521699,NA,0.00661955869608693,0.00628624758349443
"4547",600,2002,0.152523255519225,0.0962601069627151,0.0562631485565103,0.288824677464325,NA,NA,0.203064405748612,0.16408131194079,0.0274060274250374,NA,0.00614021747395635,0.00543684890882823
"4548",600,2003,0.141159413400518,0.091959213747534,0.0492001996529841,0.316117224823521,NA,NA,0.200781974187721,0.165248496660566,0.0250992322867397,NA,0.00470016400066551,0.00573408123974996
"4549",600,2004,0.13964252245663,0.0881808415807639,0.0514616808758657,0.323421178944481,NA,NA,0.19864688807113,0.16276770816667,0.0255994148705172,NA,0.00447989760234052,0.00579986743160156
"4550",600,2005,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4551",600,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4552",615,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4553",615,1963,0.148826328950553,0.148826328950553,NA,NA,NA,NA,0.351173671049447,0.104622085988546,NA,NA,NA,0.246551585060902
"4554",615,1964,0.169978539066847,0.169978539066847,NA,NA,NA,NA,0.330021460933153,0.144424131627057,NA,NA,NA,0.185597329306096
"4555",615,1965,0.145030851255017,0.145030851255017,NA,NA,NA,NA,0.354969148744983,0.134876894506679,NA,NA,NA,0.220092254238303
"4556",615,1966,0.10398889067783,0.10398889067783,NA,0.259499275478989,NA,NA,0.266261471582676,0.120753501851554,NA,NA,0.000805023345677025,0.144702946385445
"4557",615,1967,0.0774346793349169,0.0774346793349169,NA,0.279176563737134,NA,NA,0.282977038796516,0.130799683293745,NA,NA,0.0058590657165479,0.146318289786223
"4558",615,1968,0.0766852195423624,0.0766852195423624,NA,0.289115646258503,NA,NA,0.278756957328386,0.150587507730365,NA,NA,0.0134508348794063,0.114718614718615
"4559",615,1969,0.0772261623325453,0.0772261623325453,NA,0.306855791962175,NA,NA,0.269345941686367,0.133490937746257,NA,NA,0.0151300236406619,0.120724980299448
"4560",615,1970,0.0919198492124041,0.054750258044249,0.0371695911681551,0.233586141901898,NA,NA,0.291287079836647,0.176906161647893,NA,NA,0.00449894538437374,0.10988197280438
"4561",615,1971,0.0920427553444181,0.0520338479809976,0.0400089073634204,0.249194095690533,NA,NA,0.283360196810316,0.203554462164913,NA,NA,0.00578978622327791,0.0740159484221242
"4562",615,1972,0.0729214856916265,0.0406946004890622,0.0322268852025643,0.215203886061728,NA,NA,0.31947657127751,0.17835073689776,NA,NA,0.00677417222919833,0.134351662150552
"4563",615,1973,0.0751287722934616,0.0419109344305403,0.0332178378629213,0.213847081934755,NA,NA,0.317947686739161,0.18167334374855,NA,NA,NA,0.136274342990611
"4564",615,1974,0.0973468373306822,0.0675841928669069,0.0297626444637753,0.21306076798807,NA,0.0245060270908413,0.283869765129862,0.180644960854977,0.0341431589412203,0.0088728718777184,0.0127376662110103,0.047471107244936
"4565",615,1975,0.0981841959659977,0.0659926563050148,0.0321915396609828,0.202957597706353,NA,0.0213268950254011,0.289673557668125,0.194457019264625,0.0354609929078014,0.00834968059956743,0.0234394648156531,0.0279664000804788
"4566",615,1976,0.132590799031477,0.0969007263922518,0.0356900726392252,0.229152542372881,NA,0.020726392251816,0.242469733656174,0.129878934624697,0.0389346246973366,0.00973365617433414,0.0346246973365617,0.0292978208232446
"4567",615,1977,0.0928675593265279,0.0648283176454991,0.0280392416810288,0.195611825533607,NA,0.0154447832427416,0.301604136285298,0.203632506960095,0.0305912766803659,0.00732467188121437,0.037054222457908,0.0230014583057139
"4568",615,1978,0.0929515536609561,0.0651223893401968,0.0278291643207593,0.199576396150031,NA,0.0128957880908335,0.300812354218612,0.211212096839057,0.0294645969060833,0.0061127644172766,0.0356846028043647,0.0183382932518298
"4569",615,1979,0.0945496030360178,0.066168424483714,0.0283811785523038,0.204558683150567,NA,0.0152499359735513,0.295546087401923,0.209028893390142,0.028031943377337,0.00707783287932761,0.0338059649367884,0.0176014528183279
"4570",615,1980,0.0882481671955356,0.0622971149286939,0.0259510522668417,0.207973155341576,NA,0.0232337600758653,0.296148375095744,0.211948790896159,0.0294707663128716,0.00682058576795419,0.0312762154867418,0.0166320166320166
"4571",615,1981,0.0864514787362042,0.0568173378292063,0.0296341409069978,0.206443754549101,NA,0.0261285482984507,0.29726236984002,0.2149106519511,0.0322781895693766,0.000787272916326258,0.0284458044295242,0.0208404509736932
"4572",615,1982,0.0772705802560345,0.0518609129555391,0.0254096673004954,0.206995530902176,NA,0.0249736577567309,0.306744825414512,0.205433163370354,0.0303753315489239,0.000738793949156443,0.0283890658495525,0.0418084706965252
"4573",615,1983,0.0752609526993846,0.0476558663420648,0.0276050863573197,0.202430334249323,NA,0.0227256104569154,0.312161074947496,0.212857993668175,0.0249616015547452,0.00466005621323414,0.0272393868787027,0.0424420366326392
"4574",615,1984,0.0756361646405816,0.0468475159285463,0.0287886487120353,0.201657350584372,NA,0.0242739319079076,0.311398194113278,0.216706406598132,0.0244107415080327,0,0.0254368135089708,0.0448442324981433
"4575",615,1985,0.0741558553140304,0.0437408712088667,0.0304149841051637,0.203694475470401,NA,0.0255348397628662,0.311229487069336,0.210542142795773,0.0231549102156543,0.015576939599622,0.0202680642666896,0.0416874301915972
"4576",615,1986,0.0703824488585829,0.0394604209902164,0.0309220278683664,0.216350429884376,NA,0.0236139934776164,0.309635339460421,0.223221168099615,0.0232285798991995,0.0139119478209309,0.0159353691076193,0.0333382745330566
"4577",615,1987,0.0695694460573685,0.0416908605272326,0.0278785855301359,0.268450238067588,NA,0.0230228777145512,0.284693996051562,0.210051097433515,0.0286624666124724,0.0141751829055859,0.00960254325862269,0.0222027058413657
"4578",615,1988,0.114251215612048,0.0620174264921842,0.0522337891198642,0.257566165192703,NA,0.0205071305028881,0.246712136540156,0.185621512254022,0.0251998825180302,0.0114153313970564,0.00685964167999217,0.0176157686910551
"4579",615,1989,0.11348517668773,0.0572937361411964,0.0561914405465335,0.289673028364885,NA,0.0224304336123252,0.230463092323665,0.1951704072085,0.0193093989925531,0.00321075635422141,0.00174957382176137,0.0110229559466284
"4580",615,1990,NA,NA,NA,0.926126126126126,NA,0.0738738738738739,NA,NA,NA,NA,NA,NA
"4581",615,1991,NA,NA,NA,0.923276983094928,NA,0.0767230169050715,NA,NA,NA,NA,NA,NA
"4582",615,1992,NA,NA,NA,0.937254901960784,NA,0.0627450980392157,NA,NA,NA,NA,NA,NA
"4583",615,1993,NA,NA,NA,0.919935948759007,NA,0.0800640512409928,NA,NA,NA,NA,NA,NA
"4584",615,1994,NA,NA,NA,0.918987341772152,NA,0.0810126582278481,NA,NA,NA,NA,NA,NA
"4585",615,1995,NA,NA,NA,0.920041004613019,NA,0.079958995386981,NA,NA,NA,NA,NA,NA
"4586",615,1996,NA,NA,NA,0.918604651162791,NA,0.0813953488372093,NA,NA,NA,NA,NA,NA
"4587",615,1997,NA,NA,NA,0.903846153846154,NA,0.0961538461538462,NA,NA,NA,NA,NA,NA
"4588",615,1998,NA,NA,NA,0.872002701789936,NA,0.127997298210064,NA,NA,NA,NA,NA,NA
"4589",615,1999,NA,NA,NA,0.815975422427035,NA,0.184024577572965,NA,NA,NA,NA,NA,NA
"4590",615,2000,NA,NA,NA,0.822651448639157,NA,0.177348551360843,NA,NA,NA,NA,NA,NA
"4591",615,2001,NA,NA,NA,0.848990578734859,NA,0.151009421265141,NA,NA,NA,NA,NA,NA
"4592",615,2002,NA,NA,NA,0.821609862218999,NA,0.178390137781001,NA,NA,NA,NA,NA,NA
"4593",615,2003,NA,NA,NA,0.862349066959385,NA,0.137650933040615,NA,NA,NA,NA,NA,NA
"4594",615,2004,NA,NA,NA,0.865049872873069,NA,0.134950127126931,NA,NA,NA,NA,NA,NA
"4595",615,2005,NA,NA,NA,0.859673741448869,NA,0.140326258551131,NA,NA,NA,NA,NA,NA
"4596",615,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4597",616,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4598",616,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4599",616,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4600",616,1959,0.123737373737374,0.123737373737374,NA,NA,NA,NA,0.376262626262626,0.22979797979798,NA,NA,NA,0.146464646464646
"4601",616,1960,0.113496932515337,0.113496932515337,NA,NA,NA,NA,0.386503067484663,0.239263803680982,NA,NA,NA,0.147239263803681
"4602",616,1961,0.10126582278481,0.10126582278481,NA,NA,NA,NA,0.39873417721519,0.253164556962025,NA,NA,NA,0.145569620253165
"4603",616,1962,0.0948616600790514,0.0948616600790514,NA,NA,NA,NA,0.405138339920949,0.270750988142292,NA,NA,NA,0.134387351778656
"4604",616,1963,0.0799256505576208,0.0799256505576208,NA,NA,NA,NA,0.420074349442379,0.29182156133829,NA,NA,NA,0.128252788104089
"4605",616,1964,0.0728813559322034,0.0728813559322034,NA,NA,NA,NA,0.427118644067797,0.291525423728814,NA,NA,NA,0.135593220338983
"4606",616,1965,0.0673952641165756,0.0673952641165756,NA,NA,NA,NA,0.432604735883424,0.301457194899818,0.0865209471766849,0.00273224043715847,0.0418943533697632,NA
"4607",616,1966,0.0758333333333333,0.0758333333333333,NA,NA,NA,NA,0.424166666666667,0.32,0.0783333333333333,0.0116666666666667,0.0141666666666667,NA
"4608",616,1967,0.0651515151515152,0.0651515151515152,NA,NA,NA,NA,0.434848484848485,0.289393939393939,0.11969696969697,0.0106060606060606,0.0151515151515152,NA
"4609",616,1968,0.0288537549407115,0.0288537549407115,NA,0.320158102766798,NA,NA,0.311067193675889,0.11897233201581,0.0984189723320158,0.00671936758893281,0.00632411067193676,0.0806324110671937
"4610",616,1969,0.0262368815592204,0.0262368815592204,NA,0.33208395802099,NA,NA,0.307721139430285,0.170539730134933,0.0573463268365817,NA,0.00262368815592204,0.0772113943028486
"4611",616,1970,0.0356622998544396,0.0356622998544396,NA,0.358078602620087,NA,NA,0.285298398835517,0.193595342066958,0.0556768558951965,NA,0.00327510917030568,0.0327510917030568
"4612",616,1971,0.0356904603068713,0.0356904603068713,NA,0.350900600400267,NA,NA,0.288859239492995,0.188792528352235,0.0590393595730487,NA,0.00200133422281521,0.0390260173448966
"4613",616,1972,0.0395220588235294,0.0395220588235294,NA,0.342524509803922,NA,NA,0.28921568627451,0.188112745098039,0.0585171568627451,NA,0.00306372549019608,0.0395220588235294
"4614",616,1973,0.040262451535938,0.040262451535938,NA,0.379063525201312,NA,NA,0.270205785863406,0.172382940650164,0.0563674321503132,NA,NA,0.0414554130629287
"4615",616,1974,0.0338871884564932,0.0338871884564932,NA,0.331001311762134,NA,NA,0.30061215566244,0.181897682553564,0.055094009619589,NA,0.0120244862264976,0.0515959772627897
"4616",616,1975,0.0334085778781038,0.0334085778781038,NA,0.285176824680211,NA,NA,0.324003009781791,0.127012791572611,0.0376222723852521,NA,0.107900677200903,0.0514672686230248
"4617",616,1976,0.0366847826086957,0.0366847826086957,NA,0.278804347826087,NA,NA,0.323913043478261,0.129483695652174,0.0410326086956522,NA,0.117798913043478,0.0355978260869565
"4618",616,1977,0.0454413892908828,0.0454413892908828,NA,0.346454413892909,NA,NA,0.281331403762663,0.181041968162084,0.0541244573082489,NA,NA,0.04616497829233
"4619",616,1978,NA,NA,NA,0.573119188503804,NA,NA,0.213440405748098,NA,NA,NA,0.213440405748098,NA
"4620",616,1979,NA,NA,NA,0.500563879490897,NA,NA,0.249718060254551,NA,NA,NA,0.249718060254551,NA
"4621",616,1980,0.0920910075839653,0.0920910075839653,NA,0.220747562296858,NA,NA,0.297535211267606,0.128995124593716,0.0545097508125677,0.0595205850487541,0.0545097508125677,NA
"4622",616,1981,0.0734577130598713,NA,NA,0.266983033218488,NA,NA,0.32977962686082,0.134499122407853,0.0673470714425015,0.0736527335370214,0.0542806994734447,NA
"4623",616,1982,0.137584869059166,NA,NA,0.233511154219205,NA,NA,0.314451988360815,0.125072744907856,0.0593113482056256,0.0723084384093114,0.0577594568380213,NA
"4624",616,1983,0.140917079405656,NA,NA,0.229110081482665,NA,NA,0.31498641955584,0.126218245726154,0.0577168876817383,0.0711775043936731,0.0598737817542738,NA
"4625",616,1984,0.106778975245522,NA,NA,0.232905432743591,NA,NA,0.330157796005444,0.130577114061868,0.0588148747563174,0.0577481884724317,0.0830176187148269,NA
"4626",616,1985,0.0919832337700914,NA,NA,0.228192349582494,NA,NA,0.339912208323707,0.128684114987293,0.0519489092049243,0.090101983563814,0.0691772005676755,NA
"4627",616,1986,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4628",616,1987,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4629",616,1988,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4630",616,1989,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4631",616,1990,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4632",616,1991,0.0873980054397099,0.0436990027198549,0.0436990027198549,0.211242067089755,NA,NA,0.306980961015413,0.1207615593835,0.0475067996373527,0.101178603807797,0.0375339981867634,NA
"4633",616,1992,0.0863824371619472,0.0407254215717467,0.0456570155902004,0.208399618199173,NA,NA,0.309417753738466,0.122494432071269,0.0467706013363029,0.101972637607381,0.0381800827235126,NA
"4634",616,1993,0.0846197827329903,0.0395940537449971,0.0450257289879931,0.207261292166953,NA,NA,0.311749571183533,0.11978273299028,0.0451686678101772,0.0999142367066895,0.0468839336763865,NA
"4635",616,1994,0.101681859031968,0.0457054820901271,0.0559763769418411,0.206573372705097,NA,NA,0.295031454615483,0.123764282963153,0.0462190268327128,0.0855051996405187,0.0318397740403133,0.00770317113878547
