"","expend_security","expenddefence","exp_public_order","wagessalaries","subpentrans","pensions","total_welfare","education","health","social_protection","housing","owelfarespend","sum","cowcode","year"
"265",21800000,NA,NA,112600000,NA,NA,81700000,51800000,29900000,NA,NA,NA,297800000,52,1969
"266",29100000,NA,NA,122300000,NA,NA,86200000,56800000,29400000,NA,NA,NA,323800000,52,1970
"267",34500000,NA,NA,164200000,NA,NA,158600000,79300000,79300000,NA,NA,NA,515900000,52,1971
"268",NA,NA,NA,212500000,NA,26400000,NA,NA,NA,NA,NA,NA,238900000,52,1972
"269",NA,NA,NA,2.28e+08,NA,2.8e+07,NA,NA,NA,NA,NA,NA,2.56e+08,52,1973
"270",NA,NA,NA,3.25e+08,NA,31800000,NA,NA,NA,NA,NA,NA,356800000,52,1974
"271",NA,NA,NA,379100000,NA,50700000,NA,NA,NA,NA,NA,NA,429800000,52,1975
"272",NA,NA,NA,461800000,NA,68800000,NA,NA,NA,NA,NA,NA,530600000,52,1976
"273",NA,NA,NA,598300000,NA,78900000,NA,NA,NA,NA,NA,NA,677200000,52,1977
"274",NA,NA,NA,748400000,NA,124200000,NA,NA,NA,NA,NA,NA,872600000,52,1978
"275",NA,NA,NA,944700000,NA,152100000,NA,NA,NA,NA,NA,NA,1096800000,52,1979
"276",NA,NA,NA,1094700000,NA,NA,NA,NA,NA,NA,NA,NA,1094700000,52,1980
"277",NA,NA,NA,1.314e+09,NA,NA,NA,NA,NA,NA,NA,NA,1.314e+09,52,1981
"278",NA,NA,NA,2799800000,NA,NA,NA,NA,NA,NA,NA,NA,2799800000,52,1982
"279",NA,NA,NA,2430300000,NA,NA,NA,NA,NA,NA,NA,NA,2430300000,52,1983
"280",NA,NA,NA,2586200000,NA,NA,NA,NA,NA,NA,NA,NA,2586200000,52,1984
"281",NA,NA,NA,2544800000,NA,NA,NA,NA,NA,NA,NA,NA,2544800000,52,1985
"282",NA,NA,NA,2603600000,NA,NA,NA,NA,NA,NA,NA,NA,2603600000,52,1986
"283",NA,NA,NA,2303500000,NA,NA,NA,NA,NA,NA,NA,NA,2303500000,52,1987
"284",NA,NA,NA,2.21e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.21e+09,52,1988
"285",575100000,54300000,520800000,1987200000,NA,NA,2168600000,796300000,5.52e+08,667100000,153200000,NA,7474600000,52,1989
"286",489300000,60600000,428700000,1982800000,NA,NA,2202500000,8.43e+08,447200000,741300000,1.71e+08,NA,7366400000,52,1990
"287",569900000,69200000,500700000,2293200000,NA,NA,2.389e+09,984900000,488900000,715100000,200100000,NA,8.211e+09,52,1991
"288",619800000,72100000,547700000,2501700000,NA,NA,2590100000,965300000,6.56e+08,710600000,258200000,NA,8921500000,52,1992
"289",NA,NA,NA,2.561e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.561e+09,52,1993
"290",NA,NA,NA,2.767e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.767e+09,52,1994
"291",NA,NA,NA,2.884e+09,NA,NA,NA,NA,NA,NA,NA,NA,2.884e+09,52,1995
"292",NA,NA,NA,3.484e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.484e+09,52,1996
"293",NA,NA,NA,4.227e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.227e+09,52,1997
"294",NA,NA,NA,3.522e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.522e+09,52,1998
"295",NA,NA,NA,3.665e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.665e+09,52,1999
"296",NA,NA,NA,3.141e+09,NA,NA,NA,NA,NA,NA,NA,NA,3.141e+09,52,2000
"297",NA,NA,NA,4.284e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.284e+09,52,2001
"298",NA,NA,NA,4.225e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.225e+09,52,2002
"299",NA,NA,NA,4.548e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.548e+09,52,2003
"300",NA,NA,NA,4.849e+09,NA,NA,NA,NA,NA,NA,NA,NA,4.849e+09,52,2004
"301",NA,NA,NA,5.309e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.309e+09,52,2005
"302",NA,NA,NA,5.456e+09,NA,NA,NA,NA,NA,NA,NA,NA,5.456e+09,52,2006
"303",NA,NA,NA,NA,NA,NA,20100000,10700000,7100000,1600000,7e+05,NA,40200000,53,1966
"304",NA,NA,NA,NA,NA,NA,22100000,11400000,7700000,2500000,5e+05,NA,44200000,53,1967
"305",NA,NA,NA,NA,NA,NA,24200000,1.3e+07,8100000,2500000,6e+05,NA,48400000,53,1968
"306",NA,NA,NA,NA,NA,NA,37200000,15500000,16400000,3e+06,2300000,NA,74400000,53,1969
"307",NA,NA,NA,NA,NA,NA,47400000,18600000,19800000,5e+06,4e+06,NA,94800000,53,1970
"308",2e+05,2e+05,NA,37900000,NA,NA,53700000,23300000,15600000,5700000,9100000,NA,145700000,53,1971
"309",2e+05,2e+05,NA,NA,NA,NA,58600000,26100000,17700000,13100000,7400000,NA,123300000,53,1972
"310",1300000,1300000,NA,NA,NA,NA,79700000,35600000,23600000,18400000,9900000,NA,169800000,53,1973
"311",2200000,2200000,NA,NA,NA,NA,93800000,38900000,26600000,19900000,10800000,NA,194400000,53,1974
"312",8e+05,8e+05,NA,68200000,NA,8500000,NA,NA,NA,NA,NA,NA,78300000,53,1975
"313",9e+05,9e+05,NA,90900000,NA,11200000,NA,NA,NA,NA,NA,NA,103900000,53,1976
"314",9e+05,9e+05,NA,101100000,NA,12900000,NA,NA,NA,NA,NA,NA,115800000,53,1977
"315",1300000,1300000,NA,112300000,NA,14700000,NA,NA,NA,NA,NA,NA,129600000,53,1978
"316",NA,NA,NA,126700000,NA,NA,NA,NA,NA,NA,NA,NA,126700000,53,1979
"317",NA,NA,NA,171700000,NA,NA,NA,NA,NA,NA,NA,NA,171700000,53,1980
"318",7e+06,7e+06,NA,183700000,NA,22300000,NA,NA,NA,NA,NA,NA,2.2e+08,53,1981
"319",9700000,9700000,NA,196600000,NA,26300000,NA,NA,NA,NA,NA,NA,242300000,53,1982
"320",11900000,11900000,NA,201200000,NA,29900000,NA,NA,NA,NA,NA,NA,254900000,53,1983
"321",15500000,NA,NA,229200000,NA,3.4e+07,NA,NA,NA,NA,NA,NA,278700000,53,1984
"322",16700000,NA,NA,250400000,NA,35500000,NA,NA,NA,NA,NA,NA,302600000,53,1985
"323",1.2e+07,NA,NA,274700000,NA,40400000,NA,NA,NA,NA,NA,NA,327100000,53,1986
"324",16800000,NA,NA,318100000,NA,42300000,NA,NA,NA,NA,NA,NA,377200000,53,1987
"325",14700000,NA,NA,3.35e+08,NA,47200000,NA,NA,NA,NA,NA,NA,396900000,53,1988
"326",1.6e+07,NA,NA,377100000,NA,52300000,NA,NA,NA,NA,NA,NA,445400000,53,1989
"327",17100000,NA,NA,453400000,NA,5.6e+07,NA,NA,NA,NA,NA,NA,526500000,53,1990
"328",16800000,NA,NA,403500000,NA,59600000,NA,NA,NA,NA,NA,NA,479900000,53,1991
"329",18700000,NA,NA,375200000,NA,6.6e+07,NA,NA,NA,NA,NA,NA,459900000,53,1992
"330",19700000,NA,NA,406800000,NA,6.4e+07,NA,NA,NA,NA,NA,NA,490500000,53,1993
"331",20100000,NA,NA,414500000,NA,66400000,NA,NA,NA,NA,NA,NA,5.01e+08,53,1994
"332",21500000,NA,NA,439300000,NA,6.7e+07,NA,NA,NA,NA,NA,NA,527800000,53,1995
"333",21700000,NA,NA,477500000,NA,77400000,NA,NA,NA,NA,NA,NA,576600000,53,1996
"334",23800000,NA,NA,507800000,NA,80700000,NA,NA,NA,NA,NA,NA,612300000,53,1997
"335",27900000,NA,NA,5.51e+08,NA,NA,NA,NA,NA,NA,NA,NA,578900000,53,1998
"336",28700000,NA,NA,6.03e+08,NA,NA,NA,NA,NA,NA,NA,NA,631700000,53,1999
"337",27600000,NA,NA,6.26e+08,NA,1.01e+08,NA,NA,NA,NA,NA,NA,754600000,53,2000
"338",28600000,NA,NA,6.3e+08,NA,111600000,NA,NA,NA,NA,NA,NA,770200000,53,2001
"339",32600000,NA,NA,6.66e+08,NA,118700009,NA,NA,NA,NA,NA,NA,817300009,53,2002
"340",37200000,NA,NA,6.03e+08,NA,117900000,NA,NA,NA,NA,NA,NA,758100000,53,2003
"341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53,2004
"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53,2005
"343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53,2006
"344",NA,NA,NA,25900000,NA,1600000,NA,NA,NA,NA,NA,NA,27500000,54,1979
"345",NA,NA,NA,36300000,NA,2800000,NA,NA,NA,NA,NA,NA,39100000,54,1980
"346",7800000,NA,7800000,38200000,NA,3300000,24600000,11400000,8500000,4100000,6e+05,NA,106300000,54,1981
"347",7600000,NA,7600000,35800000,NA,4300000,26700000,12200000,9500000,4300000,7e+05,NA,108700000,54,1982
"348",9800000,NA,9800000,39600000,NA,4300000,30300000,13800000,9900000,5700000,9e+05,NA,124100000,54,1983
"349",10500000,NA,10500000,42300000,NA,5e+06,31500000,14200000,10100000,6200000,1e+06,NA,131300000,54,1984
"350",NA,NA,NA,47100000,NA,5e+06,NA,NA,NA,NA,NA,NA,52100000,54,1985
"351",NA,NA,NA,49100000,NA,5500000,NA,NA,NA,NA,NA,NA,54600000,54,1986
"352",NA,NA,NA,52700000,NA,5800000,NA,NA,NA,NA,NA,NA,58500000,54,1987
"353",NA,NA,NA,58500000,NA,6300000,NA,NA,NA,NA,NA,NA,64800000,54,1988
"354",NA,NA,NA,60200000,NA,6700000,NA,NA,NA,NA,NA,NA,66900000,54,1989
"355",NA,NA,NA,7.7e+07,NA,7700000,NA,NA,NA,NA,NA,NA,84700000,54,1990
"356",NA,NA,NA,75200000,NA,8200000,NA,NA,NA,NA,NA,NA,83400000,54,1991
"357",NA,NA,NA,77100000,NA,8700000,NA,NA,NA,NA,NA,NA,85800000,54,1992
"358",NA,NA,NA,89300000,NA,9200000,NA,NA,NA,NA,NA,NA,98500000,54,1993
"359",NA,NA,NA,87600000,NA,9200000,NA,NA,NA,NA,NA,NA,96800000,54,1994
"360",NA,NA,NA,88500000,NA,9300000,NA,NA,NA,NA,NA,NA,97800000,54,1995
"361",NA,NA,NA,100100000,NA,10600000,NA,NA,NA,NA,NA,NA,110700000,54,1996
"362",NA,NA,NA,99900000,NA,10400000,NA,NA,NA,NA,NA,NA,110300000,54,1997
"363",NA,NA,NA,105300000,NA,14100000,NA,NA,NA,NA,NA,NA,119400000,54,1998
"364",NA,NA,NA,112600000,NA,13100000,NA,NA,NA,NA,NA,NA,125700000,54,1999
"365",NA,NA,NA,116200000,NA,13400000,NA,NA,NA,NA,NA,NA,129600000,54,2000
"366",NA,NA,NA,116500000,NA,15900000,NA,NA,NA,NA,NA,NA,132400000,54,2001
"367",NA,NA,NA,116100000,NA,16500000,NA,NA,NA,NA,NA,NA,132600000,54,2002
"368",NA,NA,NA,104200000,NA,18900000,NA,NA,NA,NA,NA,NA,123100000,54,2003
"369",NA,NA,NA,1.02e+08,NA,21500000,NA,NA,NA,NA,NA,NA,123500000,54,2004
"370",NA,NA,NA,105300000,NA,21700000,NA,NA,NA,NA,NA,NA,1.27e+08,54,2005
"371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54,2006
"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1974
"373",530000,530000,NA,NA,NA,1300000,9080000,4960000,NA,570000,NA,3550000,20520000,55,1975
"374",460000,460000,NA,NA,NA,1300000,11360000,6210000,NA,780000,NA,4370000,24940000,55,1976
"375",590000,590000,NA,NA,NA,1700000,12311000,6330000,NA,611000,NA,5370000,27502000,55,1977
"376",7e+05,7e+05,NA,NA,NA,2e+06,15900000,7700000,NA,1100000,NA,7100000,35200000,55,1978
"377",7800000,2500000,5300000,NA,NA,2300000,20700000,10700000,NA,2300000,NA,7700000,59300000,55,1979
"378",7100000,3e+06,4100000,NA,NA,2400000,22500000,11500000,NA,2400000,NA,8600000,61600000,55,1980
"379",8700000,4700000,4e+06,32500000,NA,3100000,25400000,1.2e+07,9600000,3800000,NA,NA,103800000,55,1981
"380",5200000,5200000,NA,30600000,NA,3600000,2.9e+07,14400000,9700000,4900000,NA,NA,102600000,55,1982
"381",5500000,5500000,NA,35200000,NA,4e+06,33800000,16500000,11200000,6100000,NA,NA,117800000,55,1983
"382",NA,NA,NA,44100000,NA,3600000,34700000,17600000,11600000,5500000,NA,NA,117100000,55,1984
"383",NA,NA,NA,52400000,NA,5700000,NA,NA,NA,NA,NA,NA,58100000,55,1985
"384",NA,NA,NA,48700000,NA,7300000,NA,NA,NA,NA,NA,NA,5.6e+07,55,1986
"385",NA,NA,NA,55600000,NA,7900000,NA,NA,NA,NA,NA,NA,63500000,55,1987
"386",NA,NA,NA,58900000,NA,12400000,NA,NA,NA,NA,NA,NA,71300000,55,1988
"387",NA,NA,NA,88600000,NA,11100000,NA,NA,NA,NA,NA,NA,99700000,55,1989
"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1990
"389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1991
"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1992
"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1993
"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1994
"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1995
"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1996
"395",NA,NA,NA,104800000,NA,NA,80300000,43100000,28700000,NA,NA,8500000,265400000,55,1997
"396",NA,NA,NA,107500000,NA,NA,9.6e+07,51700000,34800000,NA,NA,9500000,299500000,55,1998
"397",NA,NA,NA,112400000,NA,NA,102500000,60600000,33200000,NA,NA,8700000,317400000,55,1999
"398",NA,NA,NA,104800000,NA,NA,122400000,62600000,48700000,NA,NA,11100000,349600000,55,2000
"399",NA,NA,NA,116900000,NA,NA,145300000,70600000,63600000,NA,NA,11100000,407500000,55,2001
"400",NA,NA,NA,141100000,NA,NA,159400000,70800000,51400000,36200000,7e+05,3e+05,459900000,55,2002
"401",NA,NA,NA,118400000,NA,NA,150600000,68700000,48700000,32900000,0,3e+05,419600000,55,2003
"402",NA,NA,NA,1.35e+08,NA,NA,153500000,67400000,43300000,39500000,3e+06,3e+05,4.42e+08,55,2004
"403",NA,NA,NA,134700000,NA,NA,2.08e+08,75300000,40700000,35800000,5.6e+07,2e+05,550700000,55,2005
"404",NA,NA,NA,135300000,NA,NA,240600000,80500000,60300000,6e+07,39500000,3e+05,616500000,55,2006
"405",NA,NA,NA,35400000,NA,4300000,1800000,NA,1800000,NA,NA,NA,43300000,58,1981
"406",NA,NA,NA,43200000,NA,4400000,2300000,NA,2300000,NA,NA,NA,52200000,58,1982
"407",NA,NA,NA,43900000,NA,5500000,2400000,NA,2400000,NA,NA,NA,54200000,58,1983
"408",NA,NA,NA,45500000,NA,5400000,2300000,NA,2300000,NA,NA,NA,55500000,58,1984
"409",NA,NA,NA,52900000,NA,5100000,2800000,NA,2800000,NA,NA,NA,63600000,58,1985
"410",NA,NA,NA,60100000,NA,6400000,3600000,NA,3600000,NA,NA,NA,73700000,58,1986
"411",NA,NA,NA,72200000,NA,6700000,4e+06,NA,4e+06,NA,NA,NA,86900000,58,1987
"412",NA,NA,NA,90600000,NA,7e+06,2600000,NA,2600000,NA,NA,NA,102800000,58,1988
"413",NA,NA,NA,105600000,NA,9100000,2300000,NA,2300000,NA,NA,NA,119300000,58,1989
"414",NA,NA,NA,116100000,NA,9200000,2100000,NA,2100000,NA,NA,NA,129500000,58,1990
"415",NA,NA,NA,1.23e+08,NA,10300000,2200000,NA,2200000,NA,NA,NA,137700000,58,1991
"416",NA,NA,NA,132300000,NA,1.2e+07,2800000,NA,2800000,NA,NA,NA,149900000,58,1992
"417",NA,NA,NA,139200000,NA,10300000,3e+06,NA,3e+06,NA,NA,NA,155500000,58,1993
"418",NA,NA,NA,150600000,NA,14500000,3300000,NA,3300000,NA,NA,NA,171700000,58,1994
"419",NA,NA,NA,154100000,NA,1.4e+07,5100000,NA,5100000,NA,NA,NA,178300000,58,1995
"420",NA,NA,NA,162400000,NA,14700000,5300000,NA,5300000,NA,NA,NA,187700000,58,1996
"421",NA,NA,NA,164300000,NA,15500000,5500000,NA,5500000,NA,NA,NA,190800000,58,1997
"422",NA,NA,NA,193100000,NA,18800000,12700000,NA,12700000,NA,NA,NA,237300000,58,1998
"423",NA,NA,NA,219900000,NA,17100000,15400000,3700000,11700000,NA,NA,NA,267800000,58,1999
"424",NA,NA,NA,216800000,NA,16300000,17200000,3800000,13400000,NA,NA,NA,267500000,58,2000
"425",NA,NA,NA,225200000,NA,17500000,18300000,4e+06,14300000,NA,NA,NA,279300000,58,2001
"426",NA,NA,NA,236800000,NA,22600000,15300000,3400000,11900000,NA,NA,NA,2.9e+08,58,2002
"427",NA,NA,NA,250100000,NA,31200000,18400000,4e+06,14400000,NA,NA,NA,318100000,58,2003
"428",NA,NA,NA,251100000,NA,32700000,17900000,3900000,1.4e+07,NA,NA,NA,319600000,58,2004
"429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58,2005
"430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58,2006
"431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1946
"432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1947
"433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1948
"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1949
"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1950
"436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1951
"437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1952
"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1953
"439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1954
"440",5.24e+08,5.24e+08,NA,1.747e+09,NA,NA,1.593e+09,7.78e+08,2.91e+08,5.24e+08,NA,NA,5.981e+09,70,1955
"441",6.22e+08,6.22e+08,NA,2.074e+09,NA,NA,1.921e+09,9.44e+08,3.55e+08,6.22e+08,NA,NA,7.16e+09,70,1956
"442",7.77e+08,7.77e+08,NA,2.345e+09,NA,NA,2.304e+09,1.051e+09,4.76e+08,7.77e+08,NA,NA,8.507e+09,70,1957
"443",8.57e+08,8.57e+08,NA,2.735e+09,NA,NA,2.681e+09,1.295e+09,5.29e+08,8.57e+08,NA,NA,9.811e+09,70,1958
"444",8.57e+08,8.57e+08,NA,3.227e+09,NA,NA,2.906e+09,1.503e+09,5.46e+08,8.57e+08,NA,NA,1.0753e+10,70,1959
"445",1.097e+09,1.097e+09,NA,3.945e+09,NA,NA,3.302e+09,1.946e+09,6.25e+08,7.31e+08,NA,NA,1.2743e+10,70,1960
"446",1.171e+09,1.171e+09,NA,4.39e+09,NA,NA,3.733e+09,2.201e+09,6.32e+08,9e+08,NA,NA,1.4198e+10,70,1961
"447",1.283e+09,1.283e+09,NA,4.8e+09,NA,NA,4.322e+09,2.475e+09,6.83e+08,1.164e+09,NA,NA,1.601e+10,70,1962
"448",1.376e+09,1.376e+09,NA,5.39e+09,NA,NA,4.918e+09,2.864e+09,7.51e+08,1.303e+09,NA,NA,1.7978e+10,70,1963
"449",1.597e+09,1.597e+09,NA,5.94e+09,NA,NA,5.718e+09,3.201e+09,9.8e+08,1.537e+09,NA,NA,2.057e+10,70,1964
"450",NA,NA,NA,6.577e+09,NA,NA,NA,NA,NA,NA,NA,NA,6.577e+09,70,1965
"451",NA,NA,NA,7.405e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.405e+09,70,1966
"452",NA,NA,NA,7.938e+09,NA,NA,NA,NA,NA,NA,NA,NA,7.938e+09,70,1967
"453",NA,NA,NA,8.84e+09,NA,NA,NA,NA,NA,NA,NA,NA,8.84e+09,70,1968
"454",NA,NA,NA,1.006e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.006e+10,70,1969
"455",NA,NA,NA,1.099e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.099e+10,70,1970
"456",NA,NA,NA,1.205e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.205e+10,70,1971
"457",NA,NA,NA,1.463e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.463e+10,70,1972
"458",NA,NA,NA,1.888e+10,NA,NA,NA,NA,NA,NA,NA,NA,1.888e+10,70,1973
"459",NA,NA,NA,2.908e+10,NA,NA,NA,NA,NA,NA,NA,NA,2.908e+10,70,1974
"460",NA,NA,NA,3.426e+10,NA,NA,NA,NA,NA,NA,NA,NA,3.426e+10,70,1975
"461",NA,NA,NA,4.368e+10,NA,NA,NA,NA,NA,NA,NA,NA,4.368e+10,70,1976
"462",NA,NA,NA,6.388e+10,NA,NA,NA,NA,NA,NA,NA,NA,6.388e+10,70,1977
"463",NA,NA,NA,9.29e+10,NA,NA,NA,NA,NA,NA,NA,NA,9.29e+10,70,1978
"464",NA,NA,NA,1.2e+14,NA,NA,NA,NA,NA,NA,NA,NA,1.2e+14,70,1979
"465",NA,NA,NA,1.59e+11,NA,NA,NA,NA,NA,NA,NA,NA,1.59e+11,70,1980
"466",NA,NA,NA,2.25e+11,NA,NA,NA,NA,NA,NA,NA,NA,2.25e+11,70,1981
"467",NA,NA,NA,3.99e+11,NA,NA,NA,NA,NA,NA,NA,NA,3.99e+11,70,1982
"468",NA,NA,NA,5.8e+11,NA,NA,NA,NA,NA,NA,NA,NA,5.8e+11,70,1983
"469",NA,NA,NA,9.99e+11,NA,NA,NA,NA,NA,NA,NA,NA,9.99e+11,70,1984
"470",NA,NA,NA,1.55e+15,NA,NA,NA,NA,NA,NA,NA,NA,1.55e+15,70,1985
"471",NA,NA,NA,2.49e+12,NA,NA,NA,NA,NA,NA,NA,NA,2.49e+12,70,1986
"472",NA,NA,NA,6.31e+12,NA,NA,NA,NA,NA,NA,NA,NA,6.31e+12,70,1987
"473",2.11e+15,2.11e+15,NA,1.11e+17,NA,NA,2.39e+17,1.06e+17,NA,1.23e+15,1.37e+15,1.06e+17,5.6882e+17,70,1988
"474",2.55e+15,2.55e+15,NA,1.54e+17,NA,NA,3.13e+17,1.35e+17,NA,1.31e+15,1.36e+15,1.51e+17,7.6077e+17,70,1989
"475",3.282e+09,3.282e+09,NA,1.703e+10,NA,NA,4.44e+10,1.84e+10,NA,3e+09,1.5e+09,2.15e+10,1.12394e+11,70,1990
"476",4.389e+09,4.389e+09,NA,2.281e+10,NA,NA,6.67e+10,2.71e+10,NA,5.9e+09,2.7e+09,3.1e+10,1.64988e+11,70,1991
"477",4.342e+09,4.342e+09,NA,1.521e+10,NA,NA,8.81e+10,3.6e+10,NA,9e+09,4.6e+09,3.85e+10,2.00094e+11,70,1992
"478",5.035e+09,5.035e+09,NA,2.047e+10,NA,NA,1.07e+11,4.57e+10,NA,1.01e+10,5.3e+09,4.61e+10,2.4474e+11,70,1993
"479",7.082e+09,7.082e+09,NA,2.366e+10,NA,NA,1.29e+11,5.61e+10,NA,1.11e+10,8.1e+09,5.33e+10,2.95424e+11,70,1994
"480",7.635e+09,7.635e+09,NA,2.822e+10,NA,NA,1.53e+11,6.82e+10,NA,1.43e+10,6.6e+09,6.34e+10,3.4899e+11,70,1995
"481",1.056e+10,1.056e+10,NA,3.822e+10,NA,NA,2.13e+11,9.22e+10,NA,1.26e+10,1.88e+10,8.89e+10,4.8484e+11,70,1996
"482",1.262e+10,1.262e+10,NA,3.666e+10,NA,NA,NA,NA,NA,NA,NA,NA,6.19e+10,70,1997
"483",1.477e+10,1.477e+10,NA,4.513e+10,NA,NA,NA,NA,NA,NA,NA,NA,7.467e+10,70,1998
"484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,1999
"485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,2000
"486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,2001
"487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,2002
"488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,2003
"489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,2004
"490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,2005
"491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,2006
"492",NA,NA,NA,33800000,NA,4700000,NA,NA,NA,NA,NA,NA,38500000,80,1981
"493",NA,NA,NA,41800000,NA,4100000,NA,NA,NA,NA,NA,NA,45900000,80,1982
"494",NA,NA,NA,43200000,NA,4e+06,NA,NA,NA,NA,NA,NA,47200000,80,1983
"495",NA,NA,NA,43400000,NA,4300000,NA,NA,NA,NA,NA,NA,47700000,80,1984
"496",NA,NA,NA,43700000,NA,4500000,NA,NA,NA,NA,NA,NA,48200000,80,1985
"497",NA,NA,NA,50300000,NA,4800000,NA,NA,NA,NA,NA,NA,55100000,80,1986
"498",NA,NA,NA,56800000,NA,5800000,NA,NA,NA,NA,NA,NA,62600000,80,1987
"499",NA,NA,NA,62300000,NA,6300000,NA,NA,NA,NA,NA,NA,68600000,80,1988
"500",NA,NA,NA,70500000,NA,7400000,NA,NA,NA,NA,NA,NA,77900000,80,1989
"501",NA,NA,NA,77300000,NA,7300000,NA,NA,NA,NA,NA,NA,84600000,80,1990
"502",NA,NA,NA,83500000,NA,9700000,NA,NA,NA,NA,NA,NA,93200000,80,1991
"503",NA,NA,NA,104600000,NA,11400000,NA,NA,NA,NA,NA,NA,1.16e+08,80,1992
"504",NA,NA,NA,120500000,NA,12700000,NA,NA,NA,NA,NA,NA,133200000,80,1993
"505",NA,NA,NA,131900000,NA,14500000,NA,NA,NA,NA,NA,NA,146400000,80,1994
"506",NA,NA,NA,132200000,NA,15800000,NA,NA,NA,NA,NA,NA,1.48e+08,80,1995
"507",NA,NA,NA,133600000,NA,16300000,NA,NA,NA,NA,NA,NA,149900000,80,1996
"508",NA,NA,NA,130100000,NA,1.7e+07,NA,NA,NA,NA,NA,NA,147100000,80,1997
"509",NA,NA,NA,140300000,NA,17800000,NA,NA,NA,NA,NA,NA,158100000,80,1998
"510",NA,NA,NA,148700000,NA,2.1e+07,NA,NA,NA,NA,NA,NA,169700000,80,1999
"511",NA,NA,NA,151700000,NA,17800000,NA,NA,NA,NA,NA,NA,169500000,80,2000
"512",NA,NA,NA,163600000,NA,2.5e+07,NA,NA,NA,NA,NA,NA,188600000,80,2001
"513",NA,NA,NA,172900000,NA,25600000,NA,NA,NA,NA,NA,NA,198500000,80,2002
"514",NA,NA,NA,190700000,NA,26700000,NA,NA,NA,NA,NA,NA,217400000,80,2003
"515",NA,NA,NA,212600000,NA,32300000,NA,NA,NA,NA,NA,NA,244900000,80,2004
"516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80,2005
"517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80,2006
"518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1946
"519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1947
